Page ID	Title	Author	Composition Year	Original Language	Translator	Translation Year	Project	Subject	Source URL	Text
77685	Elegia	Sergio Corazzini	1906				letteratura	elegie		"Tu piangi, ma non sai, piccola cara,
dove, nell'ombra, piangano le morte
cose quel tuo, dolcezza, ultimo addio,
non sai dove le tue lagrime, dove
{{R|5}}le tue povere lagrime salate
piangere, se non anche il più diletto
amante, oggi, le beva per i lunghi
cigli e i capelli ti componga, piano
e tenero, su le arse tempie e voglia,
{{R|10}}ad uno ad uno, dalle guance, tutte
bagnate, liberarli, indugiando
nella piccola cura in fin che un lume
dolce ti rida nei piangevoli occhi.

Lagrimi e vuoi che ti racconti alcuna
{{R|15}}favola antica, mentre ti sarebbe
dolce un imaginare di lontani
giorni che la tristezza esiliò
con le favole, cara anima, poi
che nessuno te le racconta più,
{{R|20}}quelle povere favole soavi
senza amarezze e pure, adesso, tanto
tristi che, quasi, piangi per averle
in cuore, tutte, come le figure
di quei piccoli santi con la palma
{{R|25}}che tu appuntavi, con gli spilli, al muro.

Piangi pur anche la malinconia
mortale d'una piccola bottega
nera, di vecchi mobili, di vecchi
abiti, in una triste via, nell'ora
{{R|30}}crepuscolare, e tutte quelle cose
imagini che siano per morire
in uno specchio, simili a dei fiori
obliati in un vaso? Ma non devi
piangere. Lascia ch'io ti asciughi, povera
{{R|35}}anima, piano, quasi il fazzoletto,
raccogliendo le tue lagrime, possa
domani, ancora, s'io lo voglia, tutte
alla mia bocca renderle, dolcezza.
Sorriderai: se dolorosamente
{{R|40}}sorriderai, mi basterà. Che importa
se non t'è il cielo, all'improvviso, tutto
nel cuore? Avrà tempo. Non è già questo
l'ultimo pianto! Io sarò dolce e tu
sarai fragile e tenera e serena.

{{R|45}}Verrà la pace con le mani giunte,
ma non la udrai tu, piccola, venire.
Tornerà, sai, quotidianamente
un poco, senza dirti nulla; e, vedi,
sarà come se tu cantassi una
{{R|50}}preghiera incomprensibile, per lungo
volger di tempo, in fin che in una sera,
forse più dolce e triste, all'improvviso
t'avvenisse, così, senza sapere,
di comprenderla intera. Cento volte
{{R|55}}passeremo per quella via che più
diletta a non so che malinconie
nostre avremo. Lungo i chiari fiumi
canteremo le più vecchie canzoni
e sarà dolce non seguirne il senso.

{{R|60}}Le canteremo solo perché possano
inavvertite piangervi le nostre
anime, un poco. Tu vedrai; la bella
Vita imagineremo in una chiara
morte. Come se tu fossi, ogni giorno,
{{R|65}}per giungere ad un mio primo convegno,
ti vorrò bene, e come tu, dolcezza,
giungere mai dovessi, io ti vorrò
tanto bene. Sorridi, ora. Non piangi
quasi più. Ce ne andremo in una casa
{{R|70}}piccola e sola. Se vorrai, nei giorni
di festa, porteremo a tutti i piccoli
infermi alcuni di quei dolci, quei
poveri dolci delle suore, quasi
bianchi, senza sapore, avvolti in carte
{{R|75}}celesti e in fili d'oro. Se vorrai,
questo; se non vorrai, se ti sembrasse
troppo triste, andrò solo, senza piangere,
anima cara, e tornerò alla nostra
piccola casa e, come fossi anch'io
{{R|80}}malato, sognerò le tue parole
tenere, bianche, senza senso quasi,
come quei dolci, quei piccoli dolci
delle povere suore malinconiche.
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
270453	Elegia ad Ortalo	Gaio Valerio Catullo	I secolo a.C.	latino	Tommaso Puccini	XIX secolo	letteratura	Poesie	Indice:Collezione d'opuscoli scientifici e letterarj 4.djvu	
50885	Elegia di Tommaso Gray sopra un cimitero di campagna	Thomas Gray	1750	inglese	Melchiorre Cesarotti	1772	letteratura	Elegie	Indice:Elegia di Tommaso Gray sopra un cimitero di campagna.djvu	
59650	Elegia giudeo-italiana		XII secolo				letteratura	Elegie		"La ienti de Sïòn plange e lutta;
dice: «Taupina, male so' condutta
{{R|3}}em manu de lo nemicu ke m'ao strutta».

La notti e la die sta plorando,
li soi grandezi remembrando,
{{R|6}}e mo pe lo mundu vao gattivandu.

Sopre onni ienti foi 'nalzata
e d'onni emperio adornata,
{{R|9}}da Deo santo k'era amata.

E li signori da onni canto
gìanu ad offeriri a lo templo santo,
{{R|12}}de lo grandi onori k'avea tanto.

Li figlie de Israel erano adornati
de sicerdoti e liviti avantati,
{{R|15}}e d'onni ienti foro 'mmedïati.

Li nostri patri male pinzaru,
ke contra Deo revillaru:
{{R|18}}lu beni ke li fici no remembraro.

Pi quisto Deu li foi adirato,
e d'emperiu loro foi caczato,
{{R|21}}ka lo Soo nome àbbero scordatu.

Sopre isse mandao sì grandi osti,
ki foi sì dura e ·ssì forti
{{R|24}}ke roppe mura e 'nfranzi porti.

Guai, quanta ienti foi mecïata,
ke tutta la terra gia ensanguinentata!
{{R|27}}oi, Sïon, ke si' desfigliata!

Lo templo santo àbbero desirtato,
ke 'n grandi onori foi 'deficato,
{{R|30}}e foco da celo l'abbe afflambato.

Sprecaro torri e grandi palaza,
e lo bando gia pe onni plaza:
{{R|33}}«Fi' a fonnamento si desfacza!».

Vidisi donni là desfare
e ientili omeni de grandi affari,
{{R|36}}ke 'n nulla guisa si no pòi recitare.

E·ttri navi misero pi mare
çença rimo (entenda ki s'aiutare!),
{{R|39}}e tutti a mare se prisero iettare.

Altri ne vinnéro d'onne canto,
tutti çença non dere per quanto:
{{R|42}}oi, ke farai, popolo santo?

E li leviti e li sacerdoti
coma bestiaglia foro venduti
{{R|45}}e 'nfra l'altra iente poi sperduti.

Tanto era dura loro signoria,
la notte prega ·dDio ke forsi dia,
{{R|48}}la dia la notti, tanto scuria.

Ki bole aodire gran crudeletate
ke addevenni de sore e frate,
{{R|51}}ki 'n quilla ora foro gattivati?

Ne la prisa foro devisati:
ki abbe la soro e·cki lo frate;
{{R|54}}e 'n gattivanza foro menati.

Lo signore de la soro, mecïaro,
l'abbe venduta ad uno tavernaro,
{{R|57}}ké de lo vino là l'embrïaro.

E lo frate fue tradato
ad una puttana pi peccato:
{{R|60}}oi, popolo santo, male si' guidato!

Venni una ora ke s'adunaro
quilla puttana e lo tavernaro,
{{R|63}}e l'una e l'altro lo recitaro.

«Una donna aiu, bella quanto rosa,
bene crido k'è ienti cosa,
{{R|66}}de la ienti trista e dolorosa».

Quilla respundi k' «Io aio uno 'nfanti,
ked è sì ienti ed avenanti,
{{R|69}}plo ki la stilla da livanti».

In quisto pinzaro parenteze a fari
e li loro figli asserventari
{{R|72}}e bennerelli pe guadagnare.

Foro coniunti ad una caminata:
la donna da canto è svïata;
{{R|75}}dece: «Trista, male foi nata!

De secerdoti io foi figliola,
signori de lie e·dde scola:
{{R|78}}e ·mmo cu uno servo stao sola».

Così lo 'nfanti stava da canto:
facia lamento e grandi planto,
{{R|81}}ka «Foi figlio d'uno omo santo.

Mo so' adunato c'una sergente,
né ·dde mia lie né ·dde mia iente:
{{R|84}}como faraio, tristo dolente?»

En quillo planto s'àbbero aoduti,
e l'uno e l'altro conosciuti:
{{R|87}}«Soro e frati, ovi simo venuti?».

E l'uno e l'altro se abbraczaro,
e con grandi planto lamentaro,
{{R|90}}fi' ke moriro e pasmaro.

Quista crudeli ki aodisse,
ki grandi cordoglio no li prindisse
{{R|93}}e grande lamento no ne facisse.

Ki pòi contare l'altri tormenti,
ke spisso spisso so' convenenti,
{{R|96}}plo dori ke flambi ardenti?

Santo Dio nostro Signore,
retorn' a reto lo Too forore,
{{R|99}}e no guardari a noi piccadori.

Pe lo Too nome santo e binditto,
lo nostro core aiusta a·dderitto,
{{R|102}}ke Te sirvamo in fatto e 'n ditto.

E remembra la prima amanza,
e trai noi de quista gattivanza,
{{R|105}}de quista tenebri e scuranza.

E lo nemico k'è tanto avantato,
ne lo Too furori sia deiettato,
{{R|108}}da canto en canto desertato.

E cetto facza como ao fatto,
e sia strutto e·ddesfatto,
{{R|111}}ka fao rumpere la lie e lo patto.

E deriza stradi 'n onni canto,
ad adunare en quillo santo
{{R|114}}quillo popolo k'amasti tanto.

E lo santo templo k'e deguastato,
de la Toa mano sia 'defecato,
{{R|117}}lo Too prufeta come ao profetïato.

Leviti e secerdoti e tutta ienti
entro Sïòn stare gaoiente,
{{R|120}}lo santo Too nome bendicenti."
729297	Elegie in morte della moglie (Salomone Fiorentino)	Salomone Fiorentino	1790-1803				Letteratura	Elegie	Indice:Poeti minori del Settecento I.djvu	
141323	Elettra (D'Annunzio)	Gabriele D'Annunzio	1904				letteratura	Raccolte di poesie	Indice:D'Annunzio - Laudi, II.djvu	
124126	Ellade	Achille Giulio Danesi	1886				letteratura	Poesie	Indice:Poesie_greche.djvu	
530880	Elpino, esce il leon fuor delle orrende	Ferdinando Antonio Campeggi					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
695005	Empio tiranno Amore, io dissi un giorno	Giovanni Battista Richeri					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
881412	Encelado	Mario Rapisardi	1892				Letteratura	poesie	Indice:Opere di Mario Rapisardi 5.djvu	
122067	Eneide: ricordi di un reduce troiano in dialetto genovese	Niccolò Bacigalupo	1895	genovese			letteratura	poesie		
351354	Entra la verginella in sul mattino	Tommaso Crudeli	1731				Letteratura	Sonetti		"Entra la verginella in sul mattino,
nella stagion quando trïonfa amore,
in lieto e fecondissimo giardino
di coglier vaga un vezzosetto fiore.

{{R|5}}Mira la rosa, e mira il gelsomino,
ambo odorosi, ambo di bel colore,
e ’l bel narciso al fonte cristallino,
e clizia al sol dipinta di pallore.

E poi mill’altri e mille, onde sorpresa
{{R|10}}dalla bell’abbondanza ancor sospende
l’avida mano, ancor resta sospesa.

Così la musa mia, ch’entra ove splende
di tante tue virtù la sfera accesa,
di tutte ha gran desio, niuna ne prende."
843472	Entra per nera e sconosciuta bocca	Claudio Achillini					Letteratura	Sonetti	Indice:AA. VV. - Lirici marinisti.djvu	
695010	Entro a povera culla Iddio sen giace	Giovanni Battista Richeri					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
746809	Eo caminai l'altrèr per un bel piano	Niccolò de' Rossi	XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
745979	Eo ho sí tristo il cor di cose cento	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
36987	Eo maladico l'ora che 'n promero	Ugo da Massa	XIII secolo				duecento	sonetti		"Eo maladico l’ora che ’n promero
amai, che fue per mia disaventura,
ca sì coralemente ch’io ne pero
{{R|4}}innamorai, tanto ci misi cura.

E nullo amante trovo, assai lo chero,
che s’asimigli de la mia natura,
c’Amore è ’n meve tutto, e ò pensero
{{R|8}}che s’altri n’à neente, che mi ’l fura.

Amore ed eo sen tutt’una parte
ed avemo un volero e[d] un[o] core
{{R|11}}e, s’eo non fosse, Amore non seria.

E non pensate ch’eo ’l dica per arte,
ma certamente è ver ch’eo sono Amore:
{{R|14}}chi m’ancidesse, Amore ancideria."
746682	Eo saccio ben che volontá di parte	Monte Andrea	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746833	Eo so ben la casón, per che non mòre	Niccolò de' Rossi	XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746712	Eo so' sí rico de la povertate	Bartolomeo da Sant’Angelo	XIII secolo/XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
932346	Epigramma (A. B. Crousillat)	A. B. Crousillat	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
36982	Epigramma (Callimaco - Foscolo)	Callimaco	III secolo a.C.	greco	Ugo Foscolo		letteratura	Poesie		"Quattro sono le Grazie; or s'è creata
Oltra le prime tre Grazia novella
Rugiadosa d’unguenti. Oh fortunata
E a tutte invidia Berenice bella,
Chè le Grazie non son Grazie senz’ella!"
754073	Epigrammi (Alfieri, 1903)	Vittorio Alfieri	1766-1803				Letteratura	Raccolte di poesie	Indice:Gli epigrammi le satire, il Misogallo di Vittorio Alfieri (1903).djvu	
3100	Epigrammi (Manzoni)	Alessandro Manzoni	1799				letteratura	Raccolte di poesie		
49718	Epigrammi (Rapisardi)	Mario Rapisardi	1888				letteratura	Raccolte di poesie	Indice:Opere di Mario Rapisardi 5.djvu	
364907	Epigrammi (Roncalli)	Francesco Roncalli	1834				Letteratura	Poesie	Indice:Scherzi poetici di vari celebri autori italiani e veneziani.djvu	
124320	Epigrammi (Simonide)	Simonide	Antichità	greco	Achille Giulio Danesi	1886	letteratura	Poesie	Indice:Poesie_greche.djvu	
754040	Epigrammi, Satire, Misogallo (Alfieri, 1903)	Vittorio Alfieri	1903				Letteratura	Raccolte di poesie	Indice:Gli epigrammi le satire, il Misogallo di Vittorio Alfieri (1903).djvu	
33762	Epistola ad Ortalo	Gaio Valerio Catullo	I secolo a.C.	latino	Ugo Foscolo	XIX secolo	letteratura	Poesie	Indice:Opere scelte di Ugo Foscolo II.djvu	
307529	Eppoi te sposo	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
307421	Eppoi?	Giuseppe Gioachino Belli	1831				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
626644	Eppur la cruda ingiuriosa Etade	Orazio Pedrocchi					Letteratura	Sonetti/Archeologia	Indice:Zappi, Maratti - Rime I.pdf	
632553	Eppure al fine a rivederti io torno	Michele Giuseppe Morei					Letteratura	Sonetti/Roma	Indice:Zappi, Maratti - Rime I.pdf	
306730	Er 28 Settembre	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
307315	Er baliàtico de Ggiggio	Giuseppe Gioachino Belli	1836				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
306227	Er ballerino d'adesso	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
307513	Er bambino de li frati	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
306289	Er barbiere	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
308438	Er bardassaccio de mane longhe	Giuseppe Gioachino Belli	1843				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
306898	Er battesimo der fijjo maschio	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
307536	Er battifòco	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
307329	Er Beato Arfonzo	Giuseppe Gioachino Belli	1836				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
306188	Er beccamorto	Giuseppe Gioachino Belli	1831				letteratura	sonetti	Indice:Sonetti romaneschi I.djvu	
306980	Er beccamorto de casa	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
307578	Er bello è cquer che ppiasce	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
307540	Er bellìcolo	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
307328	Er bene der Monno	Giuseppe Gioachino Belli	1836				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
306679	Er bene pe li Morti	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
306180	Er biastimatore	Giuseppe Gioachino Belli	1831				letteratura	sonetti	Indice:Sonetti romaneschi I.djvu	
308360	Er bicchieraro a la Ritonna	Giuseppe Gioachino Belli	1837				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
306849	Er bijjetto d'invito	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
308557	Er bizzoco farzo	Giuseppe Gioachino Belli	1846				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
307219	Er boccone liticato	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
306769	Er boja	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
306471	Er bon capo d'anno	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
306203	Er bon conzijjo	Giuseppe Gioachino Belli	1831				letteratura	sonetti	Indice:Sonetti romaneschi I.djvu	
309146	Er bon core	Giuseppe Gioachino Belli	1847				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
308501	Er bon core de don Cremente	Giuseppe Gioachino Belli	1844				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
307235	Er bon core de zia	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
307538	Er bon esempio	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
308304	Er bon governo	Giuseppe Gioachino Belli	1836				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
307491	Er bon padre spirituale	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
308564	Er bon partito	Giuseppe Gioachino Belli	1846				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
307460	Er bon tajjo	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
306364	Er bottegaro	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
308553	Er bracciante marcontento	Giuseppe Gioachino Belli	1846				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
306413	Er bracco rinciunciolito	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
308291	Er brav'omo	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
307014	Er bullettone de Crapanica	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
307567	Er bùscio de la chiave	Giuseppe Gioachino Belli	1834				letteratura	corone di sonetti	Indice:Sonetti romaneschi VI.djvu	
306022	Er cacciatore	Giuseppe Gioachino Belli	XIX secolo				letteratura	sonetti	Indice:Sonetti romaneschi I.djvu	
306564	Er caffettiere fisolofo	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
306583	Er call'e 'r freddo	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
308783	Er callarone	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
308946	Er callo	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
308787	Er calzolaro	Giuseppe Gioachino Belli	1833				letteratura	corone di sonetti	Indice:Sonetti romaneschi II.djvu	
308453	Er cammerata de li Siggnori	Giuseppe Gioachino Belli	1843				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
308388	Er campanone de Monte-scitorio	Giuseppe Gioachino Belli	1837				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
308918	Er campo	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
306659	Er cane	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
306257	Er cane furistiero	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
306800	Er canonicato bbuffo	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
306378	Er Canonico novo	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
306854	Er capo de casa	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
306953	Er capo invisibbile de la cchiesa	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
308897	Er carciaròlo	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
306093	Er carcio-farzo	Giuseppe Gioachino Belli	1831				letteratura	sonetti	Indice:Sonetti romaneschi I.djvu	
306955	Er cardinal camannolese	Giuseppe Gioachino Belli	1834				letteratura	corone di sonetti	Indice:Sonetti romaneschi III.djvu	
307334	Er Cardinal protettore	Giuseppe Gioachino Belli	1836				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
308935	Er Cardinale	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
306510	Er Cardinale bbona momoria	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi II.djvu	
309156	Er cardinale bbono	Giuseppe Gioachino Belli	1846				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
306918	Er Cardinale caluggnato	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
308430	Er Cardinale da vero	Giuseppe Gioachino Belli	1843				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
306799	Er Cardinale de pasto	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
854034	Er cardinale novo	Giuseppe Gioachino Belli	XIX secolo				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
307584	Er Cardinale solomíto	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
306694	Er cariolante de la Bbonifiscenza	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
308509	Er cariolante de la Bbonifiscenza II	Giuseppe Gioachino Belli	1845				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
306706	Er Carnovale der 34	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
308976	Er Carnovale der 37	Giuseppe Gioachino Belli	1837				letteratura	corone di sonetti	Indice:Sonetti romaneschi V.djvu	
308289	Er Carnovale der trentatré	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
